"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"REMIND 1.7","ADVANCE_2030_Price1.5C","World","Primary Energy|Biomass","EJ/yr","",45.4893,51.2242,54.9433,57.426,"","","","",59.4815,59.7803,62.1177,74.5392,104.2679,143.8984,179.6539,204.7264,"",238.9419,"",263.6582,"",275.6923,"",285.5057
"AIM/CGE 2.2","EN_INDCi2030_1200","World","Primary Energy|Biomass","EJ/yr","","",47.2134,54.2922,53.5845,"","","","",52.4505,51.6296,49.8668,55.7862,56.9828,58.3379,66.2025,104.2452,139.9421,157.6821,161.7515,165.52,169.2471,172.8439,176.0135,178.0582
"POLES ENGAGE","EN_NPi2020_1800","World","Primary Energy|Biomass","EJ/yr","",46.70425796508789,53.34391784667969,58.50962829589844,66.49447631835938,"","","","",68.45928955078125,67.7733154296875,70.19064331054688,68.68025970458984,66.66364288330078,60.96675109863281,"",49.74931335449219,"",39.12425231933594,"",40.31463623046875,"",71.46724700927734,"",92.18553924560548
"REMIND 2.1","LeastTotalCost_CBA_brkSR15_SSP2_P50","World","Primary Energy|Biomass","EJ/yr","",47.351,52.7098,57.9405,61.8763,"","","","",66.4816,70.3321,71.1634,70.1685,68.8454,69.362,74.9494,85.455,"",110.6994,"",135.8238,"",155.3157,"",171.4242
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f","World","Primary Energy|Biomass","EJ/yr",44.13770679999999,48.749801,54.28034,57.32237299999999,60.4025694,"","","","",60.4997126,60.00789574299106,57.42325971545235,55.41042183834806,53.61960448340174,53.4531783857099,57.26974958637929,62.81197250906757,"",81.01137599684158,"",102.3673635760459,"",124.3803422145387,"",147.5464914055161
"REMIND-MAgPIE 2.1-4.2","NGFS2_Net-Zero 2050","World","Primary Energy|Biomass","EJ/yr","","",52.8509,57.2081,59.6514,"","","","",63.4579,70.122,78.3612,89.0619,100.9449,110.7461,114.7947,114.2846,"",108.2577,"",105.6001,"",104.8605,"",105.4436
"REMIND 1.7","ADVANCE_2020_WB2C","World","Primary Energy|Biomass","EJ/yr","",45.4893,51.2242,54.9433,57.426,"","","","",59.9847,62.1788,65.923,73.3728,87.7979,109.2281,135.8564,160.9622,"",196.0854,"",222.037,"",243.3703,"",266.162
"GCAM 5.3","R_MAC_55_n0","World","Primary Energy|Biomass","EJ/yr","",45.9081230606224,51.1370219311762,55.1384184788342,58.5019742003011,"","","","",88.349965178396,105.876897707116,124.175468190273,141.441965357027,161.753178823454,180.366234941796,201.529229604444,200.711726066713,199.837063353149,197.898140236932,196.360412287103,194.98002515434,193.36930162534,191.655109762241,189.767206315386,188.254868781835
"REMIND-MAgPIE 1.7-3.0","EMF33_tax_lo_full","World","Primary Energy|Biomass","EJ/yr","",45.4893,51.4386,56.0216,59.3153,"","","","",63.5084,68.46979999999999,72.1327,73.78110000000001,76.1642,81.87689999999999,94.3518,111.6386,"",148.6951,"",184.3589,"",210.6319,"",224.7617
"TIAM-ECN 1.1","EN_INDCi2030_1600","World","Primary Energy|Biomass","EJ/yr","",48.23179945557505,55.11276413634511,"",57.83604676881636,"","","","","",62.02784522868863,"",68.12840053407531,"",80.58062839759158,"",111.3073999386607,"",132.2142886667391,"",144.9715606247534,"",150.9433658015502,"",158.6970289518186
"IMAGE 3.2","SSP1_SPA1_19I_D","World","Primary Energy|Biomass","EJ/yr","",43.4399306640625,49.8265390625,56.34166015625,59.038880859375,"","","","",58.72239004516602,69.653080078125,96.466837890625,127.67570703125,140.8407802734375,156.625568359375,168.9994541015625,181.9317314453125,195.004068359375,199.4995654296875,200.786662109375,202.4570390625,211.9654814453125,211.8164956054688,212.16221875,211.3998862304688
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_3000f_NDCp","World","Primary Energy|Biomass","EJ/yr",44.13770679999999,48.749801,54.28034,57.32237299999999,60.4025694,"","","","",60.4997126,60.00789574299106,56.40752913695336,52.87717636804052,49.12322094581172,45.42835837613672,42.22861293092647,39.29786158493943,"",37.3459402912715,"",44.35490473830694,"",57.49488027395113,"",75.18669778267015
"IMAGE 3.2","SSP1_SPA1_34I_RE","World","Primary Energy|Biomass","EJ/yr","",43.4414091796875,49.83962890625,56.3541484375,59.149041015625,"","","","",59.50977179718018,66.99972412109375,74.6306806640625,76.6125986328125,78.414798828125,77.19492968750001,82.2901787109375,95.639830078125,110.1464765625,116.763265625,117.7046982421875,115.5597744140625,115.6445883789062,113.5122407226563,107.4993803710938,98.85424658203124
